"URL","Artist","Hometown","Tags","Description","Youtube Link"
"http://do512.com/c/sx2013/bands/roomrunner","Roomrunner",,,,"http://www.youtube.com/e/OYueeva7xQY?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/mac-demarco","Mac DeMarco","Montreal, Canada Tags: indie, experimental, lo-fi","indie, experimental, lo-fi","Young Canadian MAC DEMARCO has the internet all jazzed about his sophomore release 2, out via Captured Tracks in October 2012, and as stoked as we were to host him way back in August, we’re cheesin’ hard to see him hit our stage once again. With his debut Rock and Roll Night Club 12” out in the spring of 2012, DEMARCO put on a glammy, cheeky façade to accompany his warm, infectious, guitar-hook laden tracks, filtering a lo-fi pop aesthetic through an eerie wash of glam. Of the tracks that have leaked from the upcoming LP, the FADER praises his “range of sometimes bubbly, but mostly drifting pop songs about love and life,” and Stereogum has stated that he plays like “the sort of thing a 15-year-old LOU REED might’ve made if he’d had access to GarageBand and Tumblr."" NAOMI PUNK hail from Seattle, and boy howdy, they take the city’s grimy, grungy past and shoot it right into the vein of their weird-ass “one part metal, two parts punk, one part psychedelic” cocktail.","http://www.youtube.com/e/1ujnwmGGxEI?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/bleeding-rainbow","Bleeding Rainbow","Philadelphia Tags: shoegaze, garage pop, fishtown","shoegaze, garage pop, fishtown",,"http://www.youtube.com/e/IPmste-qIsE?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/cheatahs","Cheatahs",,,,
"http://do512.com/c/sx2013/bands/chelsea-grin","CHELSEA GRIN","Salt Lake City, UT Tags: metal, grindcore, deathcore, deathgrind, brutal deathcore","metal, grindcore, deathcore, deathgrind, brutal deathcore","Death Metal / Hardcore / Crunk","http://www.youtube.com/e/j508umkE4dE?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/betraying-the-martyrs","Betraying the Martyrs",,,,"http://www.youtube.com/e/Ykuf11YkmHo?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/within-the-ruins","Within the Ruins","Westfield MA",,"‘INVADE’ OUT NOW ON VICTORY RECORDS! ON TOUR FOREVER!","http://www.youtube.com/e/RQcTuicBYM4?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/buried-in-verona","BURIED IN VERONA",,,,"http://www.youtube.com/e/0beA6GeOMy8?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/reverend-peytons-big-damn-band","Reverend Peyton's Big Damn Band","Brown County or In Our Van, Indiana, Un Tags: blues, country, country blues","blues, country, country blues","Hailing from rural Indiana, Reverend Peyton’s Big Damn Band plays acoustic country blues (think Son House and Charley Patton) with an understated but undeniable punk kick. Finger-picking guitarist Reverend Peyton, his washboard-rubbing wife, Breezy, and drumming brother, Jayme, have played more than 250 shows a year since selling some 5,000 copies of their debut demo CD, The Pork ’n’ Beans Collection, out of the back of their van a little more than three years ago. They’ve since recorded three more albums full of hootenanny-worthy roots jams: Big Damn Nation, The Gospel Album EP and the new The Whole Fam Damnily, featuring songs like “Walmart Killed the Country Store” and “Your Cousin’s on Cops” that are even more fun than their titles suggest.Watch videos of Reverend Peyton’s Big Damn Band playing a Shiner Beer Session at the Do512 Lounge!","http://www.youtube.com/e/4dcevzCfrLA?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/dorrough","Dorrough","Dallas, TX",,"Texas rapper Dorwin Demarcus Dorrough was born and raised in Dallas. He first experienced success as a basketball player, captaining his High School team. While attending college, he began releasing underground singles, such as Halle Berry (She’s Fine) and Do tha Muscle, which achieved some local success. After signing a distribution deal with E1 Music, he achieved his big break with the release of Walk That Walk and its follow-up, Ice Cream Paint Job . Listen at Last.fm","http://www.youtube.com/e/B3FtOmiKtSM?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/pill","Pill",,,,"http://www.youtube.com/e/o-nX_j4pjUo?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/tom-g","Tom G",,,,
"http://do512.com/c/sx2013/bands/van-solo","Van Solo","Houston, Texas",,,"http://www.youtube.com/e/F3byioZOtiQ?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/ag-cubano","Ag Cubano",,,,"http://www.youtube.com/e/DKJQI1T5mg0?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/pretti-dope","Pretti Dope",,,,
"http://do512.com/c/sx2013/bands/niko-is","NIKO IS","Rio de Janeiro, Brasil",,"Nikolai Paiva was born in Rio de Janeiro and moved to Central Florida at the age of 7 with his mother in pursuit of the American dream. Niko began his love affair with music at a very young age. Influenced by a wide range of artists from Biggie to Radiohead, Pink Floyd to Outkast, he has managed to create a distinctive sound and style that gained him recognition as a notable songwriter, witty lyricist, and visionary. Last year, he formed an eclectic, experimental collective called Great People, that opened for several major performers. More recently he opened for Action Bronson and landed a feature with the Queens rapper. Niko’s stage name, NIKO IS, is a conceptual idiom symbolizing the many personas and identities one experiences and is reflected through his albums; Each album portrays a specific character and musical feel that Niko creates inspired by the production team he’s working with. This year alone, Niko has dropped 3 well-received solo albums, ‘Chill Nye’, ‘Champagne Sunday’ and ‘The Hemp Pyre’ as well as several Great People albums with producer Henry Daher and Singer @RileyBarnes. 'NIKO IS Chill Cosby' will be the second installment of his “chillogy”. Along with its sister counterpart, the project exudes an aura of ambience with a carefree attitude. His first single is titled ‘Smoking Jacket’ Produced by NZM. Niko is currently in the lab working on his highly anticipated album in collaboration with music confidant and producer Joey J. Hamoui (JoeyCreates) NIKO IS Brutus. Niko believes in consistently releasing new music for his fans, he believes it’s an indie artists duty to keep the fans busy with a large catalogue of quality, original music.",
"http://do512.com/c/sx2013/bands/kash-kash","Kash Kash",,,,
"http://do512.com/c/sx2013/bands/dj-smallz","DJ Smallz",,,,"http://www.youtube.com/e/bJKwLp5SKmw?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/dj-relly-rell","DJ Relly Rell",,,"DJ Relly Rels is not only a ’DJ’s DJ’, but he can party rock with the best of them utilizing his music library that spans across multiple genres. Specializing in West Coast, Bay Area and Southern Rap music as well as Funk, Soul, 80’s & New Wave, there is always a classic feel to his sets. Based in Vancouver, Canada, Relly Rels has been DJing since 2002. His passion for music has allowed him to play cities across Canada and the United States. Locally, he has held numerous residencies and guested at the cities top weeklies. Relly Rels is also the DJ/Host of Crimes & Treasons Radio every Tuesday 9-11pm on CITR 101.9fm (http://citr.ca) Check out his wonderfully curated blog full of rare tunes, hand-picked from his personal record collection, and edits (for all you DJs) of all your favorite West Coast classics and more. (http://djrellyrels.blogspot.com)","http://www.youtube.com/e/4UdqsPSbx7Y?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/young-lyxx","Young Lyxx","San Diego, CA",,"Being a California kid and infusing a new sound into the south may be a seemingly difficult task. But to Young Lyxx it is all too natural. His early acquaintance with the music industry, numerous years of recording experience, a refreshingly pure talent, his love of music, and unbridled hard work makes Young Lyxx confident that he will be able to accomplish this mission. Lennix Nelson Rogers Jr. (Young Lyxx) was born on August 16, 1989 in San Diego, California. He grew up listening to the popular sounds of the late 80s/early 90s. His family moved to New Orleans when he was just 6 years old, but this move would prove to be instrumental in his development as a rapper. He was first introduced to the music known as bounce by placing his ear to the door of his older cousin, Yorri Berrys, bedroom and listening to her rap original work in the late hours. Soon after, Lyxx began writing original work of his own. At age 11, Lyxx and his parents returned to San Diego, California. Music, always his first love, made room for a second love, basketball. During off-season, Lyxx worked diligently on his first recorded CD. He was hooked on being in the studio. By age 13, he was introduced to the stage for the first time, rounding off his experiences. The overwhelmingly positive feedback confirmed his suspicion that this is what he was born to do. He began to pursue music, vehemently. Recording on computer mics served as good practice for what was yet to come. At age 16, Lyxx linked up with other artists. Their first professionally mixed song was entitled, Wait A Minute where he was featured with Aaron TaEa$t Evans and Cairo McGee. The three clicked and eventually brought Mark Chicago Beard into the operation. Lyxx worked on an album recording with friend, James jBoy Daniels(anup and coming producer from Oceanside, California).jBoyintroduced Lyxx to Pro-Tools. From there Lyxx picked up his own unique recording habits. Lyxx acceptance to Clark-Atlanta University forced a move to the Peachtree state. Juggling the demands of college, a thriving social life, and a rap career was made a little easier because of: • the mentorship he received from rapper and former NFL player Reggie Famouz Stephens, • his work ethic instilled by his loving parents Lennix Sr. and Kim, • his sheer determination to succeed, • the constant study of his craft Young Lyxx states, being perfect is impossible, but I want to be as close as I can get. Lyxx plans to introduce a new sound to the industry and with a successful mixtape (Rosaries On The Dresser), climaxing to 1M+ plays on Myspace, multiple shows with other up and coming artist such as, B.O.B., J. Cole, Mickey Factz, Donnis, Big Krit, Nefu Da Don, Wiz Khalifa, Dom Kennedy, and others, a strong team behind him (Top Heavy U.), support from clothing lines such as Chilly-O, Fli Pelican, Rock Smith Tokyo, and others, he is confident that his music is ready to be heard by the discerning ears of the world. His musical impact in Atlanta has also caught the attention of BROKE AND BOUJEE’s own “Fadia Kader.” Broke and Boujee is a five year old party going strong between Atlanta and Chicago for some of the best musicians, artist, clothing labels and “it” girls and boys. “When I make my way into the game, Im bringing my bags to settle in, because Im not going nowhere.” His enthusiasm topped off with talent makes all those who have come into contact with him, BELIEVE that he is here to stay!","http://www.youtube.com/e/liIYw12S2wo?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/money-makin-nique-","Money Makin Nique",,,,
"http://do512.com/c/sx2013/bands/translee","Translee",,,,"http://www.youtube.com/e/aKfmZ6s4IBk?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/two9","Two9",,"hip-hop, rap",,"http://www.youtube.com/e/NgxXEqgySo4?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/mistah-fab","Mistah FAB","Oakland, California, US Tags: hip-hop, bay area, hyphy","hip-hop, bay area, hyphy","Mistah F.A.B. (born Stanley P. Cox in 1982 1) is a hyphy rapper from North Oakland, California. He worked closely with Bay Area rap legend Mac Dre up until Dre’s death. Mistah F.A.B. says his name stands for: Money Is Something To Always Have Faeva Afta Bread.2 Mistah F.A.B. first got national attention when he was featured on MTV2’s program My Block: The Bay Area. In this episode he introduced the Thizz movement along with other cultural Bay Area aspects. He is best known for his local hits ""Super Sic Wit It"" and ""N.E.W. Oakland"". Mistah F.A.B. is currently signed to Thizz Entertainment, Mac Dre’s label. He released the much anticipated Son of A Pimp album on Thizz Ent. After Son of a Pimp, he released a DVD called ""The Freestyle King"". In early 2007, Mistah F.A.B. will release his much anticipated Yellow Bus Rydah album. Recently Mistah F.A.B. has signed a recording contract with Atlantic Records.3 Now with Atlantic records, he has been shooting a video for his first single, Ghostride It, off his highly anticipated album. Ghostride It has been a hit in Northern California radio stations and is soon to be recognized nationwide with the release of the video. Listen at Last.fm","http://www.youtube.com/e/vJbNS9T5WWY?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/princess","Princess","MINNEAPOLIS, Minnesota, US Tags: pop, 80s, crunk","pop, 80s, crunk","Indie","http://www.youtube.com/e/uXEh86vt5f0?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/yung-nation","Yung Nation","Triple D Swagg Capital, US",,"BEST MUSIC ON FACEBOOK !!! LIISSTENNNNNNNNN","http://www.youtube.com/e/wlqZII7VccM?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/e-dubb","E-Dubb",,,,"http://www.youtube.com/e/w-JK-WVeFWk?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/suga-shane","Suga Shane",,,,"http://www.youtube.com/e/cBOuQIEmnJY?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/cali-cam","Cali Cam","San Diego",,"Check Out music from an exciting young new artist from California called Cali Cam a.k.a. “Champagne Charlie”. We’re impressed with his style, beat selection and rhyme scheme. Listen to “Golden State Of Mind” to see why this artist is shaking thinks up on the West Coast and is part of of a hip hop movement we are calling the “New Cali School” which includes artists like Nipsey Hussle and Kid Ink. California rappers have come a long way since NWA and they have a new swag that is appealing in the East, MidWest as well as the South having learned lessons from Dr. Dre, Snoop Dogg….. Listen to Cali Cam’s Firm Biz EP and see why this artist is making his coast proud. Cali Cam’s hails from FUEGO -”Fuck Underachieving Every Goal is Obtainable. via http://tinyurl.com/7n5sc4t","http://www.youtube.com/e/JBBYppDJXoI?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/tez-mcclain","Tez McClain","Atlanta, Georgia",,"Cortez an undeniably gifted artist, Cortez “Tez” McClain has been grabbing the attention of music’s most prominent figures since his youth. Hailing from Atlanta, the South’s renowned music capital, Tez has established himself as a multi-talented artist with a natural, charismatic stage presence. Since parting ways with his former rap group and adopting the nickname “Brand Name”, as a solo artist Tez McClain’s popularity has been steadily on the rise. Tez has claimed titles at several talent showcases while performing at many popular venues in the Southeast. After captivating the ears of some of Atlanta’s industry elite, Tez began working with accomplished producers and executives including DTP’s Chaka Zulu, LT-Moe, Maestro and Focus. The rapper’s first single, “I’m Fly” garnered regional attention, leading to appearances on a variety of mixtapes and consistent club plays. “I’m Fly” eventually won the Hot 107.9 Battleground contest so many consecutive times that it officially retired with the title of Battleground Champion, with Tez achieving the same title again in 2009 for “Booty Call.” Tez went on to have two appearances on MTV’s Sucker Free Sunday’s, and ultimately won the Mountain Dew Sucker Free Challenge – all while attending college full-time. After graduating, Tez released his mixtape, Wishful Thinking Vol. 1, alongside fellow CAU alumnus, DJ Don Cannon. Getting rave reviews and write ups, Wishful Thinking Vol. 1 was featured on several blogs and websites such as XXLMag.com, HipHopdx.com, AllHipHop.com, and SlamOnline.com, among others. Unconstrained, the Atlanta-native performed on stages across the nation during the Back to the Future Tour opening for Opio (of legendary group Souls of Mischief) and Bay Area artist Mistah F.A.B. Tez’s latest single, “Jordans & and Gold Chain” further declares his “Brand Name.” Reaping thousands of views and listens, the song is a glaring example of Tez’s ability to deliver contemporary messages in a way that continues to appeal to fans. “I like to have an emotional connection with my listeners. I want to talk to them like I know what they’re going through. I believe that, in an emotional aspect, everybody goes through the same things. Everybody’s felt shame, love, happiness, guilt, doubt, and lust.” Tez is presently working on his next mixtape, Wishful Thinking Vol. 2: Respect My Grind (RMG). The mixtape, to be released in early 2012, will feature G.O.O.D Music’s Cyhi The Prynce, among others. In 2012, Tez McClain is sure to flood the scene as he upholds his trademark as a brand name.","http://www.youtube.com/e/f3aPh3FDkgQ?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/dj-love-dinero","Dj Love Dinero",,,,"http://www.youtube.com/e/xpM86-INPpg?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/chicharones","Chicharones","Vancouver, Please select your region, United States Tags: hip-hop, melodic, anticon","hip-hop, melodic, anticon","Comedy / Folk Rock / Hip Hop","http://www.youtube.com/e/ROnordIC040?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/joey-alpha","Joey Alpha","El Paso, TX",,"Hip Hop / Rap / Progressive","http://www.youtube.com/e/LhpQNHHDH0I?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/eric-white","Eric White (rapper)","Austin, Texas",,"Eric White has been deemed the “Hispanic Eminem” over and over again due to his powerful, discomforting and extremely prolific lyrics. Check him out on YouTube! http://www.youtube.com/watch?v=qFYNZqPzmKs","http://www.youtube.com/e/cXjy1-XOgXE?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/mike-relm","Mike Relm","Los Angeles, CA",,"Mike Relm is a DJ/turntablist from the San Francisco bay area. His obsession with the “Peanuts” comics and hip-hop background, as well as his love for funtastic 80’s tracks has made for some interesting, nostalgic yet fresh mixes. Touring with the best of the best since he produced his record “Radio Fryer” in 2004, the 1999 International Turntablist Federation’s (ITF) USA champ (placed 2nd in the world finals) has been entertaining crowds with his unique video-synched skratching. If he’s not in your town you can see him multi-task live on his DVD, “Suit Yourself”. His most recent projects include working on an animated series called “Turntable Timmy”, and touring as Mike Patton’s turntablist on the “Peeping Tom” project. Despite the constant touring and incredible opportunities he always manages to come up with new material for his shows, and yes, he always wears the suit. Listen at Last.fmWatch videos of Mike Relm playing a Shiner Beer Session at The Do512 Lounge!","http://www.youtube.com/e/g7YQDDU8gz4?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/bettysoo","Bettysoo","Austin, Texas Tags: singer-songwriter, alt-country, folk rock","singer-songwriter, alt-country, folk rock","Change is good. Sometimes, you just need a little shake-up to get things to how they always ought to have been. With Heat Sin Water Skin, BettySoo adds some welcome edge and grit we always knew she had to the heartbreaker ballads and bell-pure vocals she’s come to be known for. Teamed with seasoned producer Gurf Morlix (Lucinda Williams, Mary Gauthier, Slaid Cleaves), BettySoo has made a record worth sitting up and paying attention to. Her vocals are striking, the players are strong, the sound is compelling, and her writing is better than ever. Her first two studio albums (Let Me Love You, 2005; Little Tiny Secrets, 2007) and EP (Never the Pretty Girl, 2007) were well received by critics, earning praise locally and nationally- even securing her some performance opportunities overseas. And she’s not slowing down any time soon. Since their release, she has earned multiple songwriting awards (including Kerrville New Folk, Wildflower Festival, and Big Top Chautauqua Songwriter of the Year) and has proven herself a strong emerging performer as well. Joining her on Heat Sin Water Skin are Todd Wilson on organ, Gene Elders on fiddle, and Dave Terry on drums. BettySoo and Gurf handled the guitar and vocal parts themselves. As for genre, she’s still nestled in the folk-rock world, but she is bringing something new to her listeners. ""There’s a little gospel, some straight-ahead folk, and maybe even a familiar oldie with a new twist. Be ready for a surprise."" Then again, not much about BettySoo isn’t surprising. People are surprised just to see her take the stage. Plain-faced, petite (clocking in at exactly 5 foot), and freckly, people don’t have any idea what to expect- they certainly don’t expect such a large voice and moving songs. ""I guess Asian-American singer-songwriters aren’t all that common,"" she comments, ""at least, not in Texas."" In fact, she regularly gets greeted after her shows with praise comparing her music and vocals to everyone from Ruthie Foster to Sheryl Crow to Joan Baez. Then, of course, there’s the whole issue of her name. How did a second-generation Korean end up with such a classic southern name? Is it a stage name? ""No,"" she answers, laughing, ""I guess I’m just lucky that way. It’s right there on my birth certificate. Soo is my dad’s middle name, too. Yep, he’s a boy named Soo."" Listen at Last.fm","http://www.youtube.com/e/cICyPc5kEPs?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/new-mystery-girl-","New Mystery Girl","Austin",,"2010 lauched my new project New Mystery Girl with our first release “Twist City!” Now nearing 2011 I am excited the album has been well received by the press with favoring reviews in Texas Music Magazine, the Austin Chronicle, 3rd Coast Music, San Antonio Express News and Houston Press as well. And if that wasn’t enough – New Mystery Girl made a couple of “Best of” lists to cap off the year: *3rd COAST MUSIC John Conquest “Best O’ 2010” SONG “Sally’s Rumble” DEBUT ALBUM New Mystery Girl “Twist City” *LAVA MAGAZINE “BEAST” (30) of 2010 New Mystery Girl “Twist City” Please check it out at: www.cdbaby.com/NewMysteryGirl BIO I was born in the bottom of a Cracker Jacks box – I never knew my parents for I was raised by a pair of mice who broke into the box looking for a sugar fix. They raised me as if I were their own making a crib for me of dryer lint and straw, bringing me only the best garbage to eat and giving me enough street smarts to evade the sharp claws of the feline. Being a orphan of sorts I carried melancholy in my heart and eventually it came out as a tune, the more I sang the bigger I grew and the bigger I grew, the farther I would roam gathering feelings, stories, hearts and nic-nacs stuffing them all into the hole of a an acoustic guitar and strumming the strings until they unraveled into songs. I hope you enjoy the music I have found and made and wish you the very best for your journey in this nature-made, man-made jungle collage wonderous and scary – let us be brave but wary.","http://www.youtube.com/e/306-TL3Fp_o?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/baskery","Baskery","Tavistock, Stockholm, Berlin Tags: female vocalists, country, bluegrass","female vocalists, country, bluegrass","Baskery is: Greta Bondesson – banjitar, guitars, beats & vocals, Stella Bondesson – double bass & vocals, Sunniva Bondesson – guitars & vocals. The band was formed in 2006 and debut album, “Fall Among Thieves”, was released in 2008. “New Friends”, the dear 2nd album from Baskery, was released in Europe in June 2011 and received great reviews from the press all over the continent. That makes Baskery a happy band! Visit baskery at: baskery.com, myspace.com/baskery, baskery.blogspot.com, twitter.com/baskery","http://www.youtube.com/e/6kyzOG7m3Qs?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-carper-family","The Carper Family","Austin, TX Tags: country, bluegrass, family","country, bluegrass, family","Country / Bluegrass / Swing","http://www.youtube.com/e/YEd6S2pgt6s?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/jo-carol-pierce","Jo Carol Pierce",,,,"http://www.youtube.com/e/_uAKM-le0zM?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/carrie-rodriguez","Carrie Rodriguez","Austin, TX Tags: country, alt-country, bluegrass","country, alt-country, bluegrass","Reared in Austin, TX, and schooled at Berklee, fiddler/singer Carrie Rodriguez made her recording debut in 2002 alongside country-folk legend Chip Taylor on the Let’s Leave This Town album. Taylor first heard her at the 2001 South by Southwest Music Festival and invited her to tour with him, which she did for years. She released her debut album, Seven Angels on a Bicycle, in 2006. Listen at Last.fmThe emergence of fiddler Carrie Rodriguez as a stunning singer and instrumentalist caps an already long musical journey for a young woman in her 20s.","http://www.youtube.com/e/DP9W1uuETrc?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/renee-wahl","Renee Wahl","Harrisburg, PA Tags: renee wahl, wahl","renee wahl, wahl","Alternative / Americana / Country","http://www.youtube.com/e/-GO6C90UWks?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/robyn-ludwick","Robyn Ludwick","Bandera, Texas",,"It's almost extraneous to mention that Robyn Ludwick comes from what has become the First Family of Texas Music. The sister of Charlie and Bruce Robison and sister-in-law-of Dixie Chick Emily Robison and Kelly Willis, Ludwick has proven herself a talent of the same order and made her own name for herself with her debut album of last year, For So Long. Produced by master of anything with strings Danny Barnes, it marks Ludwick as a truly poetic songwriter with a luscious and loamy voice carving out her own brand of Lone Star back road country. Her debut appearance at the Austin City Limits Music Festival will introduce music fans to a talent sure to make her mark in years to come.","http://www.youtube.com/e/88pYNmRmlI8?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/dayna-kurtz","Dayna Kurtz","Brooklyn, NY Tags: singer-songwriter, jazz, female vocalists","singer-songwriter, jazz, female vocalists","In April of last year, New Jersey native Dayna Kurtz escaped to the desert to write the songs for her fourth album. ""I completed most of the songs for Another Black Feather in a hermitage maintained by some lovely people for solitary religious introspection. I stayed in an adobe hut on 500 acres in the Sonoran desert in Arizona. There was no electricity, nobody around for miles, a cot, a table, chair and pitcher. 2 weeks. I brought no distractions – no novels, only books of writing exercises and poetry. It was so quiet at night I could hear the blood beat in my ears. It was sublime, and I wrote constantly. When I wasn’t writing I’d take a walk, stop and watch a bug climbing around a desert flower for an hour. I learned a lot about my friends when I described this trip to them, and showed them pictures. My artist/writer/musician friends were mostly envious. But some people looked at the hut and said, ‘Is that a dirt floor?’” Making the album came just as easily. “We recorded the basics live to tape, 2 or 3 takes per song, and picked the best of ‘em right then. I love analog. When you record digitally it just requires too much imagination to hear how good it might sound when you’ve overdubbed, mixed and mastered. When you record to tape, it sounds like a record right out of the gate. It helped us make decisions faster – we just knew when it was good or great or bad, not based on the perfection of performance, but based on overall vibe.” “It was the best of both worlds; the warmth and immediacy of analog with the final flexibility of pro-tools. I’m never recording any other way again.”Co-producing the album with Dayna was Randy Crafton, who has worked with Dayna on all 3 of her studio albums. Some of the musicians who helped Dayna bring her songs to life include her long-time back up band, bassist Dave Richards and keyboard/accordionist Peter Vitalone, the singer-songwriter Malcolm Holcombe, Matt Darriau and Frank London from the Klezmatics, Jorge Alfano (charango), Rob Curto (accordion), and Danny Bensi, Saunder Jurriaans and Gregory Rogove from the band Tarantula AD. ”Dave, Randy, Pete and I are turning into a really crack studio machine lately. Both Randy and Dave have started families in the last couple of years, so they really can’t get on the road with me all that often anymore. It’s made us really appreciate our time in the studio that much more. They’re family now, and we play like it. They know my quirks as a player so well that we barely have to discuss what’s going on, they’re just right there. I played a lot of lap steel for the first time on this record. It’s a completely different feel than regular old slide guitar – you have to keep it very simple, to the point, and it’s unforgiving on intonation. I keep on wanting to invent studio projects for us so I don’t have to wait till I’ve written an album full of songs to get back there with them. I want to find someone who wants us as a backing band, so I can just play lap steel guitar for hours with these guys. I wish we could be Booker T and the MG’s, and find our Bill Withers to produce and back up.""Following in the footsteps of the diverse Beautiful Yesterday, Another Black Feather finds Dayna leaning more heavily on her roots and country influences than usual, in particular making generous use of her new lap steel guitar, and showcasing her prodigious slide work on other songs. “One of the things that I seem to encounter constantly is that I don’t really quite fit anywhere,” observes Dayna Kurtz. Asked by a European journalist what her music was ‘made of’, Dayna replied, “If you’re at the flea market, you walk past all the fine old antiques and the cheap designer knockoff clothing from China, past the used German leather jackets, and over in the back is an old man with a battered tweed hat who has some blankets on the ground covered with old toasters and a pair of ladies knickers from the 50’s, a snow globe from the 1992 Olympic games, and a box of old men’s watches and broken reading glasses and teaspoons. I’ll be picking through there.”The lack of a ready stylistic tag hasn’t stopped the resourceful performer from building a substantial audience—and a compelling body of recorded work—on her own terms. She maintains an enthusiastic international fan base that’s embraced the poetic passion of her songwriting and the communicative power of her voice, an unforgettable, distinctly husky instrument that’s capable of immense depth and sensitivity. She has also inspired reams of rapturous acclaim from critics and won admiration from her musical peers.Dayna Kurtz began performing her original compositions in public as a teenager, and subsequently spent the better part of a decade touring solo across the back roads of America, selling CD’s out of her trunk and mesmerizing club and festival crowds with her riveting live performances. Along the way, she opened shows for the likes of Richie Havens (who became a fan and lent guest vocals to her debut studio album, Postcards from Downtown). The last few years has found Dayna winning over new fans in the New York City music scene. In the past two years she has been invited to open up for Rufus Wainwright, Antony & the Johnsons, and Keren Ann. Additionally, Dayna has won over fellow “Living Room” habitué Norah Jones, who sings a duet with Dayna on “I Got It Bad…” (From Beautiful Yesterday). Outside of her new hometown, the legendary Richard Thompson invited Dayna to open up for a coast-to-coast nationwide tour that found Dayna converting some of his faithful fans. The fan response and critical attention generated by Kurtz’s grass roots touring efforts inevitably drew interest from the mainstream music industry. Despite her indie status, Dayna has found an enthusiastic audience, winning high-profile guest spots on such radio shows as World Cafe, Mountain Stage and NPR’s Morning Edition. But nowhere has the interest in Dayna’s music been more pronounced than in Holland, where Dayna’s debut studio album soared into the top 20 of the album charts on the strength of the hit single “Love Gets in the Way”. In the summer of 2003, Dayna went from performing in front of 50 people at the Living Room in New York City’s lower east side, to headlining the fabled Paradiso theatre in Amsterdam in front of 1000 people in what would be her first of many sold out shows in the Netherlands in the months to follow. Dayna has since then discovered a larger audience in Europe, and this spring alone will find her in Greece, Spain, Germany, Belgium and the UK. But Dayna Kurtz has worked too hard to allow such adulation to go to her head. “Every step I’ve taken has felt really organic, and like they’ve been made at the right time,” she states, adding, “The records I’ve made feel like honest expressions of where I’m at musically, and the making of them has been joyful and interesting.”“Besides, every musician should feel like a rock star in at least one country.”","http://www.youtube.com/e/Fq1QC81TqCA?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/beth-lee-and-the-breakups","Beth Lee and the Breakups","Houston",,"All native Houstonites, the Breakups formed in 2011 in Austin. Following the advice of a mutual friend, Beth contacted Jessica Will, whom she had met 10 years prior at a Houston blues jam, at what used to be known as Silky’s on Washington Ave. Jessica, having played with Adam before in Snit’s Dog and Pony Show, suggested adding him to the mix. On the recommendation of a mutual friend, Joel also happened into a Hole in the Wall happy hour where Beth was playing one night, and everything seemed to fall into place.","http://www.youtube.com/e/3iQZszi-99I?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/mary-battiata","Mary Battiata",,,,"http://www.youtube.com/e/FYBS3d5e4h0?enablejsapi=1&version=3"
