EventNum,Description,Title,Venue,Artists,Start Time,End Time,Street Address,City,State,Zip,URL,RSVP URL,Tags,Date,Day,Month,Day,Year,Start Time,Start Period,Start Hour,Start Minute,End Time,End Period,End Hour,End Minute,Venue+Address,Addres (Working),Street,City,State,Zip,Tags,Tags (Working),Consol. Event ID
494,"Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.",Vaudeville Smash,Mark McCrimmon Law Office,"Vaudeville Smash | Vaudeville Smash began with 3 brothers, an intense love of the good music and a desire to the give the kids something they'd never seen or heard. The enigmatic, energetic and allembracing Melbourne band built their reputation on their wild live shows and unbridled sense of fun. 2011/12 were milestone years for the band, playing St Kilda Festival main stage, the Australian Open Tennis, selling out the Corner Hotel (Melbourne), traveling to the US and South by South West where they were named one…",2013-03-14 17:45:00',2013-03-14 18:30:00',704 West 9th Street,Austin,TX,78701,http://austin2013.sched.org/event/c33d89489efdd9db56c0d883be24ffaf,-0,,"Thursday March 14, 2013 5:45pm - 6:30pm",Thursday,3,14,2013,5:45pm,pm,17,45,6:30pm,pm,18,30,"Mark McCrimmon Law Office (704 West 9th Street, Austin, TX 78701)","704 West 9th Street, Austin, TX 78701",704 West 9th Street,Austin,TX,78701,-0,,#N/A
514,"Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.",Bez,Mark McCrimmon Law Office,Bez,2013-03-14 18:30:00',2013-03-14 19:15:00',704 West 9th Street,Austin,TX,78701,http://austin2013.sched.org/event/aa12b55d1ea0f19eb589646f0e8c7b84,-0,,"Thursday March 14, 2013 6:30pm - 7:15pm",Thursday,3,14,2013,6:30pm,pm,18,30,7:15pm,pm,19,15,"Mark McCrimmon Law Office (704 West 9th Street, Austin, TX 78701)","704 West 9th Street, Austin, TX 78701",704 West 9th Street,Austin,TX,78701,-0,,#N/A
535,"Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.",Kalu James,Mark McCrimmon Law Office,Kalu James,2013-03-14 19:15:00',2013-03-14 20:00:00',704 West 9th Street,Austin,TX,78701,http://austin2013.sched.org/event/970aab4d7bc23cf037e9aef425876470,-0,,"Thursday March 14, 2013 7:15pm - 8:00pm",Thursday,3,14,2013,7:15pm,pm,19,15,8:00pm,pm,20,0,"Mark McCrimmon Law Office (704 West 9th Street, Austin, TX 78701)","704 West 9th Street, Austin, TX 78701",704 West 9th Street,Austin,TX,78701,-0,,#N/A
762,"Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.",JOSY,Mark McCrimmon Law Office,"JOSY | JOSY: the guiterlessorgan all girl band from Tokyo Mami : keyboard | Non : bass | Nanohana : drums | Kumi : vocal/keyboard With an estatic love for the Doors and MGMT, these four girls first met each other at a club in Shinjuku Tokyo. | Finding their mutual admiration, they formed JOSY in the spring of 2010. When they played their first gig at Shibuya Milky Way in July of 2010, their show was sold out to a standing crowd only. Upon this success, they entered the Studio Penta’s 30th annua…",2013-03-15 17:00:00',2013-03-15 17:45:00',704 West 9th Street,Austin,TX,78701,http://austin2013.sched.org/event/604bb3a757487a815705ee5264047907,-0,"Band, Unofficial, Free Stuff Free Drinks, Free Food","Friday March 15, 2013 5:00pm - 5:45pm",Friday,3,15,2013,5:00pm,pm,17,0,5:45pm,pm,17,45,"Mark McCrimmon Law Office (704 West 9th Street, Austin, TX 78701)","704 West 9th Street, Austin, TX 78701",704 West 9th Street,Austin,TX,78701,"Band, Unofficial, Free Stuff Free Drinks, Free Food","Band, Unofficial, Free Stuff Free Drinks, Free Food",#N/A
786,"Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.",I Can Chase Dragons!,Mark McCrimmon Law Office,"I Can Chase Dragons! | I Can Chase Dragons! is the solo project of Julio Gudiño, lead singer from Mexican band The Plastics Revolution, who is currently based in Boston. With an expansive sonic palette, his music could be described as sample and loopbased experimental pop: a unique mixture of Latin American flavors rescued from old vinyls, psychedelic synths coexisting with tropical melodies, and electronic rhythms dyed in Caribbean colors, perfect to transform any place into a party in a beach. In promotion of its …",2013-03-15 17:45:00',2013-03-15 18:30:00',704 West 9th Street,Austin,TX,78701,http://austin2013.sched.org/event/5c14529be484ee4d7f457431cf718c37,-0,"Band, Unofficial, Free Stuff Free Drinks, Free Food","Friday March 15, 2013 5:45pm - 6:30pm",Friday,3,15,2013,5:45pm,pm,17,45,6:30pm,pm,18,30,"Mark McCrimmon Law Office (704 West 9th Street, Austin, TX 78701)","704 West 9th Street, Austin, TX 78701",704 West 9th Street,Austin,TX,78701,"Band, Unofficial, Free Stuff Free Drinks, Free Food","Band, Unofficial, Free Stuff Free Drinks, Free Food",#N/A
807,"Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.",The Yellow Dogs,Mark McCrimmon Law Office,The Yellow Dogs,2013-03-15 18:30:00',2013-03-15 19:15:00',704 West 9th Street,Austin,TX,78701,http://austin2013.sched.org/event/e2a11021e4d4e4105e559f3c3238d8d5,-0,,"Friday March 15, 2013 6:30pm - 7:15pm",Friday,3,15,2013,6:30pm,pm,18,30,7:15pm,pm,19,15,"Mark McCrimmon Law Office (704 West 9th Street, Austin, TX 78701)","704 West 9th Street, Austin, TX 78701",704 West 9th Street,Austin,TX,78701,-0,,#N/A
819,"Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.",Moonlight Social,Mark McCrimmon Law Office,Moonlight Social,2013-03-15 19:15:00',2013-03-15 20:00:00',704 West 9th Street,Austin,TX,78701,http://austin2013.sched.org/event/25e516c0271e599432101e97b8318824,-0,,"Friday March 15, 2013 7:15pm - 8:00pm",Friday,3,15,2013,7:15pm,pm,19,15,8:00pm,pm,20,0,"Mark McCrimmon Law Office (704 West 9th Street, Austin, TX 78701)","704 West 9th Street, Austin, TX 78701",704 West 9th Street,Austin,TX,78701,-0,,#N/A
955,Crashing the Capitol (Brixton & Filter Magazine),Summer Twins,Clive Bar,Summer Twins,2013-03-16 14:00:00',2013-03-16 15:00:00',609 Davis St,,,,http://austin2013.sched.org/event/87f1a51090cbb3aa6ac25c687063511b,-0,"Band, Unofficial","Saturday March 16, 2013 2:00pm - 3:00pm",Saturday,3,16,2013,2:00pm,pm,14,0,3:00pm,pm,15,0,Clive Bar (609 Davis St),609 Davis St,609 Davis St,,,,"Clive Bar (609 Davis St), Band, Unofficial","Band, Unofficial",#N/A
498,Critical Sun Showcase,Darrius Willrich,Opal Divine's Penn Field,Darrius Willrich,2013-03-14 18:00:00',2013-03-14 18:40:00',3601 South Congress,Austin,TX,78704,http://austin2013.sched.org/event/0c66de4f792d0e2ce178e532befe0a25,-0,,"Thursday March 14, 2013 6:00pm - 6:40pm",Thursday,3,14,2013,6:00pm,pm,18,0,6:40pm,pm,18,40,"Opal Divine's Penn Field (3601 South Congress, Austin, TX 78704)","3601 South Congress, Austin, TX 78704",3601 South Congress,Austin,TX,78704,-0,,#N/A
522,Critical Sun Showcase,Ghost Tribe Fires,Opal Divine's Penn Field,Ghost Tribe Fires,2013-03-14 18:40:00',2013-03-14 19:25:00',3601 South Congress,Austin,TX,78704,http://austin2013.sched.org/event/abcbdcba058bc9b169bfe11e6ae742e4,-0,,"Thursday March 14, 2013 6:40pm - 7:25pm",Thursday,3,14,2013,6:40pm,pm,18,40,7:25pm,pm,19,25,"Opal Divine's Penn Field (3601 South Congress, Austin, TX 78704)","3601 South Congress, Austin, TX 78704",3601 South Congress,Austin,TX,78704,-0,,#N/A
540,Critical Sun Showcase,Yusif,Opal Divine's Penn Field,Yusif,2013-03-14 19:25:00',2013-03-14 20:10:00',3601 South Congress,Austin,TX,78704,http://austin2013.sched.org/event/e2dec7b55faa326a9bc97f19257a9373,-0,,"Thursday March 14, 2013 7:25pm - 8:10pm",Thursday,3,14,2013,7:25pm,pm,19,25,8:10pm,pm,20,10,"Opal Divine's Penn Field (3601 South Congress, Austin, TX 78704)","3601 South Congress, Austin, TX 78704",3601 South Congress,Austin,TX,78704,-0,,#N/A
557,Critical Sun Showcase,Rob Marcus,Opal Divine's Penn Field,Rob Marcus,2013-03-14 20:10:00',2013-03-14 20:55:00',3601 South Congress,Austin,TX,78704,http://austin2013.sched.org/event/9af0a4892d098d3052385edea9575006,-0,,"Thursday March 14, 2013 8:10pm - 8:55pm",Thursday,3,14,2013,8:10pm,pm,20,10,8:55pm,pm,20,55,"Opal Divine's Penn Field (3601 South Congress, Austin, TX 78704)","3601 South Congress, Austin, TX 78704",3601 South Congress,Austin,TX,78704,-0,,#N/A
568,Critical Sun Showcase,In Cahoots,Opal Divine's Penn Field,In Cahoots,2013-03-14 20:55:00',2013-03-14 21:40:00',3601 South Congress,Austin,TX,78704,http://austin2013.sched.org/event/9a90fd4915bd8e84515367cec2148894,-0,,"Thursday March 14, 2013 8:55pm - 9:40pm",Thursday,3,14,2013,8:55pm,pm,20,55,9:40pm,pm,21,40,"Opal Divine's Penn Field (3601 South Congress, Austin, TX 78704)","3601 South Congress, Austin, TX 78704",3601 South Congress,Austin,TX,78704,-0,,#N/A
585,Critical Sun Showcase,Furniture Girls,Opal Divine's Penn Field,Furniture Girls,2013-03-14 21:40:00',2013-03-14 22:25:00',3601 South Congress,Austin,TX,78704,http://austin2013.sched.org/event/1dd59a4ce8e7dc7c0f165e618fe7d910,-0,,"Thursday March 14, 2013 9:40pm - 10:25pm",Thursday,3,14,2013,9:40pm,pm,21,40,10:25pm,pm,22,25,"Opal Divine's Penn Field (3601 South Congress, Austin, TX 78704)","3601 South Congress, Austin, TX 78704",3601 South Congress,Austin,TX,78704,-0,,#N/A
596,Critical Sun Showcase,Sightseer,Opal Divine's Penn Field,Sightseer,2013-03-14 22:25:00',2013-03-14 23:00:00',3601 South Congress,Austin,TX,78704,http://austin2013.sched.org/event/68a6a331a8f249250e534a35aea31728,-0,,"Thursday March 14, 2013 10:25pm - 11:00pm",Thursday,3,14,2013,10:25pm,pm,22,25,11:00pm,pm,23,0,"Opal Divine's Penn Field (3601 South Congress, Austin, TX 78704)","3601 South Congress, Austin, TX 78704",3601 South Congress,Austin,TX,78704,-0,,#N/A
400,Dickies Presents Filter on Rainey Street!,Generationals,Lustre Pearl,Generationals | Generationals are a duo from New Orleans that write short tight pop and rock tunes generally intended for dancing. Their third full length record will come out in 2013.http://generationals.com,2013-03-14 15:00:00',2013-03-14 16:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/6e4a9714ea1327fb0ea7eaa1550c7cbe,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Thursday March 14, 2013 3:00pm - 4:00pm",Thursday,3,14,2013,3:00pm,pm,15,0,4:00pm,pm,16,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
431,Dickies Presents Filter on Rainey Street!,Diamond Rings,Lustre Pearl,Diamond Rings | http://diamondringsmusic.com,2013-03-14 16:00:00',2013-03-14 17:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/61378b0a3d37a164bed4bd6bac6afb64,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Thursday March 14, 2013 4:00pm - 5:00pm",Thursday,3,14,2013,4:00pm,pm,16,0,5:00pm,pm,17,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
472,Dickies Presents Filter on Rainey Street!,St. Lucia,Lustre Pearl,"St. Lucia | Even in the urban wilds of Brooklyn, there may be no one else like JeanPhilip Grobler, otherwise known as St. Lucia. Originally from Johannesberg, South Africa, Jean grew up performing with the Drakensberg Boys Choir School. When the choir wasn’t traveling—St. Lucia toured Japan, Australia, Europe, the US and more—they stayed in an enclave tucked in the South African mountains, learning everything from Bach and minimalist opera to African War Songs and Celine Dion. A young musician could …",2013-03-14 17:00:00',2013-03-14 18:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/cf54f45c43d685f9809680e9137e91f3,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Thursday March 14, 2013 5:00pm - 6:00pm",Thursday,3,14,2013,5:00pm,pm,17,0,6:00pm,pm,18,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
500,Dickies Presents Filter on Rainey Street!,Icona Pop,Lustre Pearl,Icona Pop,2013-03-14 18:00:00',2013-03-14 19:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/52da94e3461f729879bdc6d0c3d6166e,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Thursday March 14, 2013 6:00pm - 7:00pm",Thursday,3,14,2013,6:00pm,pm,18,0,7:00pm,pm,19,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
569,Dickies Presents Filter on Rainey Street!,Big K.R.I.T.,Lustre Pearl,Big K.R.I.T.,2013-03-14 21:00:00',2013-03-14 22:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/aa2b8364697a411055e4d7e01e2d6ddd,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Thursday March 14, 2013 9:00pm - 10:00pm",Thursday,3,14,2013,9:00pm,pm,21,0,10:00pm,pm,22,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
593,Dickies Presents Filter on Rainey Street!,The Crystal Ark,Lustre Pearl,The Crystal Ark,2013-03-14 22:00:00',2013-03-14 23:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/3ad2337ae23067085c5548ed3975ee81,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Thursday March 14, 2013 10:00pm - 11:00pm",Thursday,3,14,2013,10:00pm,pm,22,0,11:00pm,pm,23,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
607,Dickies Presents Filter on Rainey Street!,Toro Y Moi,Lustre Pearl,"Toro Y Moi | The product of a move from South Carolina to Berkeley, CA and the subsequent extended separation from loved ones, Toro Y Moi’s third fulllength, Anything in Return, puts Chaz Bundick right in the middle of the producer/songwriter dichotomy that his first two albums established. There’s a pervasive sense of peace with his tendency to dabble in both sides of the modern musicmaking spectrum, and he sounds comfortable engaging in intuitive pop production and putting forth the impression of unm…",2013-03-14 23:00:00',2013-03-14 00:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/a0082698a36b50745770d0a9e4507866,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Thursday March 14, 2013 11:00pm - 12:00am",Thursday,3,14,2013,11:00pm,pm,23,0,12:00am,am,0,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
618,Dickies Presents Filter on Rainey Street!,Divine Fits,Lustre Pearl,"Divine Fits | The formation of Divine Fits can be traced back to Britt Daniel attending a Handsome Furs show in 2007, seeing Dan Boeckner milling around and looking like like the type of guy that would talk to strangers. Britt acted on this assessment, telling Dan he possessed one of the best rock n’ roll voices he'd heard. A flattered Dan upped the ante, telling Britt he'd been an orderingsinglesthroughthemail level Spoon fan since high school  and more than that: that mail order Spoon single had ins…",2013-03-15 00:00:00',2013-03-15 01:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/822288e5ce549579016eb65107f0f2c2,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Friday March 15, 2013 12:00am - 1:00am",Friday,3,15,2013,12:00am,am,0,0,1:00am,am,1,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
712,Dickies Presents Filter on Rainey Street!,No Ceremony///,Lustre Pearl,"NO CEREMONY/// | NO CEREMONY/// are an electronic threepiece from Manchester, UK. Their idiosyncratic sound, typified by chiming pianos, distorted synths and pounding kick drums, deftly explores the musical space between euphoric warehouse rave and melancholic, emotive pop. Glitched, machinelike cries and haunted, pure harmonic vocals interplay & counterbalance one another, creating a fascinating tension and atmosphere within the tracks. Be it their music, or their artistic videos, striking artwork or direct w…",2013-03-15 15:00:00',2013-03-15 16:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/f68fcf25a869b794771a6c4bae228783,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Friday March 15, 2013 3:00pm - 4:00pm",Friday,3,15,2013,3:00pm,pm,15,0,4:00pm,pm,16,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
736,Dickies Presents Filter on Rainey Street!,Gold Fields,Lustre Pearl,Gold Fields | http://goldfieldsmusic.com,2013-03-15 16:00:00',2013-03-15 17:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/b481f5a60d7329a6999d06a94718b66b,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Friday March 15, 2013 4:00pm - 5:00pm",Friday,3,15,2013,4:00pm,pm,16,0,5:00pm,pm,17,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
775,Dickies Presents Filter on Rainey Street!,Young Galaxy,Lustre Pearl,"Young Galaxy | Ultramarine is the name and colour of Young Galaxy's fourth LP, the first album they have made away from Montreal, across the sea, all together. Like 2011's Shapeshifting, Ultramarine was made with electronic producer Dan Lissvik (Studio); but this time it was made in Gothenburg, Sweden, at Lissvik's studio; this time five musicians stood in a room with Lissvik, playing their instruments; this time every song was sung by cofounder Catherine McCandless, with eyes on a blue horizon. These are ten…",2013-03-15 17:00:00',2013-03-15 18:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/434cbb68f742bdc3f613378809a7a062,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Friday March 15, 2013 5:00pm - 6:00pm",Friday,3,15,2013,5:00pm,pm,17,0,6:00pm,pm,18,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
792,Dickies Presents Filter on Rainey Street!,Frightened Rabbit,Lustre Pearl,"Frightened Rabbit | You are currently reading about Frightened Rabbit. They are a band who live in Glasgow and have done for some time. They record in bedrooms, cupboards and kitchens. Anyone can be in Frightened Rabbit. They have played some live shows in this city, but want to meet people from other cities, in order that they can come and blow into tubes when they play live. Lets keep pop music alive by getting it out of that dress and into a sweater.http://frightenedrabbit.com",2013-03-15 18:00:00',2013-03-15 19:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/350251b9096651fa788809bd357054c9,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Friday March 15, 2013 6:00pm - 7:00pm",Friday,3,15,2013,6:00pm,pm,18,0,7:00pm,pm,19,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
842,Dickies Presents Filter on Rainey Street!,Small Black,Lustre Pearl,"Small Black | New Chain is the debut longplayer from New York's Small Black. Richly coloured and thickly layered, it is an absorbing, eclectic and obsessive body of work. The Brooklyn group have succeeded in melting together locked and popped drumshudder, gauzy spirographic synths and subtly contagious, halfremembered melody into ebullient bursts of evocative, subliminal and thoroughly modern pop. The songs are equally informed by the rhythmic bounce and stylistic swagger of more leftleaning contemporary …",2013-03-15 21:00:00',2013-03-15 22:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/fc5148f1d485f0669743a913d0d4ef53,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Friday March 15, 2013 9:00pm - 10:00pm",Friday,3,15,2013,9:00pm,pm,21,0,10:00pm,pm,22,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
848,Dickies Presents Filter on Rainey Street!,DIIV,Lustre Pearl,"DIIV | DIIV is the nomdeplume of Z. Cole Smith, musical provocateur and frontman of an atmospheric and autumnallycharged new Brooklyn fourpiece. Inked to the uberreliable Captured Tracks imprint, DIIV created instant vibrations in the blogworld with their impressionistic debut Sometime; finding it’s way onto the esteemed pages of Pitchfork and Stereogum a mere matter of weeks after the group’s formation. Enlisting the aid of NYC indiesceneluminary, Devin Ruben Perez, former Smith Westerns …",2013-03-15 22:00:00',2013-03-15 23:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/2e5af73f2abfdcf573d7583ba70ea960,http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey,"Band, Unofficial, 21+","Friday March 15, 2013 10:00pm - 11:00pm",Friday,3,15,2013,10:00pm,pm,22,0,11:00pm,pm,23,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
