"Frisky Business Burlesque","The Upper Decks","Music & Burlesque Day Party","2013-03-15 15:00:00","2013-03-15 15:45:00","301 Barton Springs Rd","Austin","TX","78704","http://austin2013.sched.org/event/6cca6678677b8b0c44b43aac5489ff57","Party, Unofficial","na"
"Take Off Tour - Day Two (Last Triumph & Vitaminwater)","Amped","Free with RSVP 
This will mark our third year touring across the country, venue to venue, showcasing our music, art, video games and photography with The Take Off Tour! 
Featuring live music by: 
Heatbox 
Sine Circle 
Case Shannon & Malcolm Browne 
Nimo The Hooligan 
DJ Elsewhere 
JAM Live Music Arcade 
Meet JAM co-creator, JR of Last Triumph & Zivix 
Canvas and art collaborations by Shape2","2013-03-15 15:00:00","2013-03-15 18:00:00","300 E 6th St","Austin","TX","78701","http://austin2013.sched.org/event/f6aed71bc3eae52e456e6303a65a7d53","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/15/the-take-off-tour-march-15th"
"Cleveland Rocks at the Best Lil' Big Fest","Tiniest Bar in Texas","Free with RSVP 
The Rock and Roll Hall of Fame, Grog Ship, Wilbert's & Belmez Entertainment Present: The Cleveland Rocks Showcase. 
Featuring: 
3:15pm: Attack Cat 
4:00pm: Bethesda 
4:45pm: The Lighthouse and the Whaler 
5:30pm: Winslow 
6:30pm: Chic Gamine 
7:30pm: Pasadena 
8:15pm: Lovebettie 
9:00pm: Hank & Cupcake 
9:45pm: The Die Nasties","2013-03-15 15:15:00","2013-03-15 22:30:00","817 W. 5th St","Austin","TX","78701","http://austin2013.sched.org/event/6ee52cddefa4bd07040b6af10259b9e7","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/15/best-lil-big-fest-in-texas-day-three"
"Auditorium Shores Stage (NPR Music)","Auditorium Shores","Free - A portion of Auditorium Shores proceeds benefit LUPE (Latinas Unidas Por El Arte) 
Featuring: 
Flaming Lips 
Jim James 
Divine Fits","2013-03-15 15:30:00","2013-03-15 15:30:00","950 West Riverside Drive","Austin","TX","78704","http://austin2013.sched.org/event/4fd45b5da9fe6822517dbbb4be29843d","Party, Unofficial","na"
"Austlandia!","Patagonia Austin","Patagonia Austin, Austin's Pizza, Musicmakers and RajiWorld are excited to invite you to a free, all-ages, three day party to celebrate music, food, Austin, SXSW, spring and you! 
Friday, March 15, 2013 
4pm: SPEAK 
5pm: Diego Garcia 
6pm: Heartless Bastards","2013-03-15 16:00:00","2013-03-15 19:00:00","316 Congress","Austin","TX","78701","http://austin2013.sched.org/event/129a7b3661051f2bca0b3ac4cb256a83","Party, Unofficial","http://www.facebook.com/events/400393140050365/"
"Hear There. Everywhere. (Dart Music International)","Mark McCrimmon Law Office","Since 2008 DMI has helped Austin ""Hear There. Everywhere."" by presenting unprecedented international cultural events in Austin during the big festival week. Some of the highlights have included historic events like ""Music From Space"" (an exclusive video from the International Space Station), ""6 Bands 6 Continents"" (back-to-back performances by artists from every inhabited continent), and ""Taquacore + i:Made in Israel + ATX Hip Hop"" (Iranian, Israeli, and Austin artists performing together). 
Featuring: 
5:00pm: JOSY (Japan) 
5:45pm: I Can Chase Dragons! (Mexico) 
6:30pm: The Yellow Dogs (Iran) 
7:15pm: Moonlight Social (Austin) 
Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.","2013-03-15 17:00:00","2013-03-15 20:00:00","704 West 9th Street","Austin","TX","78701","http://austin2013.sched.org/event/1a0cb10998d5702f502355d165ff5e53","Party, Unofficial","na"
"IndieMerchstore Riverboat Party","Lone Star Riverboat","Join the IndieMerchstore crew for a 2 hour cruise up and down Ladybird Lake (formerly Town Lake) featuring complimentary open bar, snacks, swag bags, and a blistering set from New Orleans' own Goatwhore (Metal Blade Records). The free event takes place on March 15th aboard the Lonestar Riverboat. Boarding will begin at 6:00PM at the south east side of South 1st Street Bridge and will return at 8:30PM. The boat has limited capacity, please be sure to arrive on time. The event is 21+ so bring your ID for RSVP, drinks, and a good time. 
Pleae note that RSVP'ing does not guarantee acess to this event. Line will be taken on a first come, first serve basis.","2013-03-15 18:00:00","2013-03-15 20:30:00","208 Barton Springs Road","Austin","TX","78704","http://austin2013.sched.org/event/3727336a37dcbb81d31038f7695c4d90","Party, Unofficial","na"
"X-SXSW Hillgrass Bluebilly Records Showcase","Frontier Bar","Open to the Public - $10","2013-03-15 18:00:00","2013-03-15 02:00:00","2421 Webberville E","Austin","TX","78702","http://austin2013.sched.org/event/1ed831218adaf80f49971e77fbeab294","Party, Unofficial","https://www.facebook.com/events/211187019006094/"
"Showdown 13","House of Blues Annex","Featuring: 
Motionless In White 
Chelsea Grin 
Attila 
Adestria 
Buried in Verona 
Woe Is Me 
Jonny Craig 
Upon This Dawning 
Myka Relocate 
Horseneck 
Mantis","2013-03-15 18:30:00","2013-03-15 02:00:00","Red River and E 6th Street","Austin","TX","78701","http://austin2013.sched.org/event/91f6407fd0041ac17670b32d91a216a0","Party, Unofficial","na"
"120 Hours in Austin (Red Bull Sound Select)","Gatsby's Austin","Five nights of music and mayhem in the heart of Texas!","2013-03-15 19:00:00","2013-03-15 19:00:00","708 E. 6th St","Austin","TX","","http://austin2013.sched.org/event/052a9746946c9e6bee4b48949e81a5e6","Party, Unofficial","http://www.redbullsoundselect.com/events/2013/03/120-hours-in-austin/night-4"
"The Indie Life","Bat Bar","This is a 21 and up event.  
The Indie Life Concert Series returns to Austin, TX March 15, in time for SXSW.  In 2012, The Indie Life brought out Beanie Sigel, Statik Selektah & Termanology, Emilio Rojas, Oddisee and Maffew Ragazino to name a few.  In 2013, Twenty20 Music + Films have invited DJ Premier, Hot97ﾒs Peter Rosenberg and Illmind, among others to DJ and curate their own guest performance lineups. Celebrity producers for !llmind's Celebrity BLAP Showcase will be announced every Friday on BLAP radio, and the first round of artist announcements will drop next week.  
This year, The Indie Life promises to be an audio/visual experience event like no other with exclusive video premieres in addition to the live music.  Be the first to see brand new music videos from your favorite artists before they hit MTV on one of Bat Bars multiple flat screens and state of the art projector system. The multi-level venue is conveniently located on E. 6th Street.   
Official sponsors include University of Taste and Will Rap 4 Food, Inc. The Indie Life is presented by SmCity's Twenty20 Music + Films, in partnership with Harmony Muzik, The High End Agency and Steel Magnolia Group.","2013-03-15 19:00:00","2013-03-15 19:00:00","218 E. 6th Street","Austin","TX","","http://austin2013.sched.org/event/3e3eea878d3f00295ada138c7644e3bc","Party, Unofficial","http://theindielife.eventbrite.com/"
"Austin Music Journal Show","Baker St. Pub and Grill","Free Show - Free Parking 
Featuring: 
The Devil's Daughters 
Danny B. Harvey 
Them Duqaines 
Mad Cowboys 
Roy Heinrich 
Clay Harrell","2013-03-15 20:00:00","2013-03-15 01:00:00","3003 S. Lamar Blvd","Austin","TX","78704","http://austin2013.sched.org/event/577cffe9e5082d413ec0e9690d240db6","Party, Unofficial","na"
"Filter on Rainey Street Evening (Dickies)","Lustre Pearl","Dickies Presents Filter on Rainey Street! 
Featuring: 
9pm: Small Black 
10pm: DIIV 
11pm: The Joy Formidable 
12am: Fitz and the Tantrums","2013-03-15 20:00:00","2013-03-15 01:00:00","97 Rainey St","","","","http://austin2013.sched.org/event/a0ea1d5d810869a5366a1859edfee169","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey"
"The Tumblr House (Evening)","Clive Bar","Gap Presents The Tumblr House as a Part of Filter on Rainey Street! 
Featuring: 
9pm- Kitten 
10pm- Fidlar 
11pm- Andrew WK 
12am- Macklemore and Ryan Lewis","2013-03-15 20:30:00","2013-03-15 01:00:00","609 Davis St","","","","http://austin2013.sched.org/event/86c9652193c83f21bc15954047f7f80e","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/tumblr_gap_present_2013_filter_on_rainey_showcases"
"Coast 2 Coast Live","The Lucky Lounge","Coast 2 Coast Live is coming to take over SXSW again with 2 days of great shows to give indie artists a chance to take their career to the next level! Artists enter the showcase now to prove your talent in front of our celebrity judges and walk away with the prize package to launch your career to the next level! We will also be bringing some special guests to close out the nights so stay tuned and we will see you at SXSW 2013!","2013-03-15 21:00:00","2013-03-15 02:00:00","209 West 5th Street","Austin","TX","78701","http://austin2013.sched.org/event/8127ea32b21da633a0486cce1215a370","Party, Unofficial","na"
"Filter on Rainey Street Evening (Dr. Martens)","Bar 96","Dr. Martins Presents Filter on Rainey Street at Bar 96! 
Featuring: 
9:30pm: Phosphorescent 
10:30pm: Metz 
11:30pm: King Tuff 
12:30pm: Wavves","2013-03-15 21:00:00","2013-03-15 01:30:00","96 Rainey St","Austin","TX","78701","http://austin2013.sched.org/event/44a441a291b2854aa486bde1d6b7a0ba","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/filter_and_dr._martens_present_rainey_2013_sxsw_showcase"
"Illegal Pete's Third Annual Starving Artist Party","Peckerheads","Free Coors, New Belgium and Great Divide beer 
Featuring: 
9:00pm: Post Paradise 
9:30pm: Fierce Bad Rabbit 
10:00pm: Flashbulb Fires 
10:30pm: Eldren 
11:00pm: Input 
11:30pm: The Knew 
12:00am: You Me And Apollo 
12:30am: Photo Atlas 
1:00am: My Body Sings Electric 
For more information: 
http://starvingartistparty.com/","2013-03-15 21:00:00","2013-03-15 02:00:00","402 E 6th St","Austin","TX","78701","http://austin2013.sched.org/event/7d29084da4557145d723273c847c3682","Party, Unofficial","http://www.coloradomusicparty.com/"
"Second City Sessions (Apt Entertainment)","Lanai Rooftop Lounge","Apt Entertainment and Lanai Rooftop Austin present Second City Sessions. 
Featuring: 
Colette 
DJ Heather 
+ Special guests! 
""Colette and DJ Heather are two of the most celebrated artists on Om Records, working around the globe on recording projects and in concerts with such artists as Depeche Mode, Derrick Carter and Greenskeepers.","2013-03-15 21:00:00","2013-03-15 02:00:00","422 Congress Ave","Austin","TX","78701","http://austin2013.sched.org/event/147e1ee0c138daf9478e8bfc0a916b5f","Party, Unofficial","https://www.facebook.com/events/193331174124555"
"SXSBoogie Showcase (Sound Records & Austin Boogie Crew","Frank","This year at SXSW, Friends of Sound Records and Austin Boogie Crew are excited to announce one of the biggest unofficial showcases of modern funk talent from across the globeﾅ 
Featuring: 
The Pendletons 
Ken Maxx 
B. Bravo & Teeko 
Benjamin & Meaty Ogre 
Loose Shus & Hotthobo 
Cool Hands, Austin Boogie Crew, & Spence 
Trance of Smoke & Karizma 
Music samples of all the performing acts can be found here: http://spencemc.tumblr.com/sxsboogie 
There is no RSVP for this event. First come first served. Doors are at 9PM and acts start at 10PM sharp. Arrive early!","2013-03-15 22:00:00","2013-03-15 02:00:00","407 Colorado St","Austin","TX","78701","http://austin2013.sched.org/event/490c7d6519c5fe88c85b25428c45412b","Party, Unofficial","http://www.facebook.com/events/218911344919807/"
"Kingdom Experience","George Washington Carver Museum and Cultural Center","Free and open to the public. 
Featuring: 
Jin 
Da' T.R.U.T.H 
The Digital Age 
Sho Baraka 
V Rose 
FLAME 
Eshon Burgundy 
DJ DMD 
Johnathan McReynolds 
The W.A.R.R.I.O.R.S. ATX 
Willie Moore, Jr. 
Propaganda","2013-03-16 10:00:00","2013-03-16 16:00:00","1165 Angelina St.","Austin","TX","78702","http://austin2013.sched.org/event/d6fb0daeda83411684f0455e61168eed","Party, Unofficial","na"
"Rachael Ray's Feedback","Stubb's BBQ","Featuring Macklemore & Ryan Lewis, Eagles of Death Metal, Frightened Rabbit, Delta Rae, Reignwolf, The Cringe, Bob Schneider, The Sheepdogs, The Weeks, Spirit Family Reunion, ZZ Ward, The 1975, PUJOL. 
Doors open with Rock and Roll perfomances from Austin's own high school marching bands. 
Entry is first-come, first-served. Get there early!","2013-03-16 10:00:00","2013-03-16 16:00:00","801 Red River","Austin","TX","","http://austin2013.sched.org/event/6783c876ff17f3c1fa6e69fa9799812d","Party, Unofficial","http://www.rachaelray.com/travel/feedback/stubbs2013.php"
"Showdown at Ceder Street (American Rag and Filter)","Cedar Street","American Rag Presents Filter Magazine's Showdown at Cedar Street! 
Featuring: 
11am: Mikhael Paskalev 
11:40am: Heyerdahl 
12:20pm: Young Dreams 
(Free BBQ) 
1pm: IO Echo 
2pm: K.I.D.S 
3pm: Wildcat! Wildcat! 
4pm: TBA 
5pm: Surfer Blood","2013-03-16 10:45:00","2013-03-16 18:00:00","208 W 4th S","Austin","TX","78701","http://austin2013.sched.org/event/6af0bfa9ba2a6cc33a040414cf51aeab","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/american_rag_presents_filter_magazines_2013_sxsw_showdown"
"All Things Shuffle","Club de Ville","All Things Go and Indie Shuffle Present All Things Shuffle! 
Featuring: 
11:30AM - Trails and Ways 
12:15PM - The 1975 
1:00PM - HAERTS 
1:45PM - Youngblood Hawke 
2:30PM - Darwin Deez 
3:15PM - Ghost Beach 
4:00PM - M� 
5:00PM - The Neighbourhood 
Doors are at 11AM and music kicks off at 11:30AM. Make sure you get there early, though, because we're going to be giving out free sandwiches, chips and cookies from Schlotzskys!There'll also be awesome beer courtesy of Lonestar!","2013-03-16 11:00:00","2013-03-16 18:00:00","900 Red River St","","","","http://austin2013.sched.org/event/366368d919fe4c39391763076211f8f2","Party, Unofficial","http://allthingsshuffle.eventbrite.com/"
"Bridge Nine Records Showcase","Elysium","First come, First Served 
Featuring: 
What's Eating Gilbert 
Lemuria 
Weatherbox 
Candy Hearts 
Loma Prieta 
Goodtime Boys 
Octaves 
Silver Snakes","2013-03-16 11:00:00","2013-03-16 18:00:00","705 Red River Street","Austin","TX","78701","http://austin2013.sched.org/event/7c6d1ff4db640779c2af83cd477eace6","Party, Unofficial","https://www.facebook.com/events/464125770307375"
"Folk Alliance Party","Threadgills","Outdoor Stage 
11:00am: Star & Micey 
12:00pm: McAlister Drive 
1:00pm: The Carper Family 
2:00pm: The Howlin' Brothers 
3:00pm: Chris Stamey 
4:00pm: Willie Nile 
5:00pm: Out Of Our Tree 
5:30pm: Sahara Smith 
6:00pm: The Dunwells 
Indoor Stage 
11:00am: Carolina Story 
11:45am: Doug and Telisha 
12:30pm: Amy Speace 
1:00pm: Rebecca Loebe 
1:30pm: Phil Hurley & Greg Humphreys 
2:00pm: Nora Jane Struthers & The Party Line 
2:30pm: Chris Milam 
3:00pm: Brad Parker 
3:30pm: Trey Hawkins 
4:00pm: Aoife O'Donovan 
4:30pm: Hank & Shaidri 
5:00pm: Lucky Lips 
5:30pm: Henry Wagons 
6:00pm: David Berkeley 
6:30pm: Dustin Welch","2013-03-16 11:00:00","2013-03-16 19:00:00","301 W Riverside Dr","Austin","TX","78704","http://austin2013.sched.org/event/26876ec1d6e3c70ffd44a5321080d3fd","Party, Unofficial","na"
"Reverb Day Party","Dirty Dog Bar","Free with RSVP - Complementary Beverages 
Featuring: 
11:00am: Achille Lauro 
11:30am: The Knew 
12:15pm: School Knights 
1:00pm: High Highs 
1:45pm: The Hush Sound 
2:30pm: In The Whale 
3:15pm: Ume 
4:00pm: Hands 
4:45pm: Man Without Country 
5:30pm: Slow Magic","2013-03-16 11:00:00","2013-03-16 18:15:00","505 E 6th St","","","","http://austin2013.sched.org/event/119892af38bd3873cd91cd73de62b720","Party, Unofficial","http://www.heyreverb.com/blog/2013/02/26/2013-sxsw-reverb-party/62748/"
"South First Food Court Day Party - Day Three","South First Food Court","Free music, free beer. Trailer park will be selling a special ""Trailer Park Sampler,"" an appetizer tray with all four trailers on one plate.  
Bands:  
11-12:30 Carl Banks  
1-2:30 Julie Nolen  
3-4:30 Jenna-G  
5-6:30 Nathan Stubhart  
7-8:30 Katha Harris  
More info: http://www.facebook.com/pages/South-First-Food-Court/145297152183013?id=145297152183013&sk=events 
No RSVP required.","2013-03-16 11:00:00","2013-03-16 20:30:00","603 W. Live Oak St","Austin","TX","78704","http://austin2013.sched.org/event/afd1e1ed7906b6e632bb3a0c175d3e9e","Party, Unofficial","na"
"The Austin Imposition Day Three","The Yellow Jacket Social Club","Featuring: 
White Lung 
Single Mothers 
Wiccans 
Ex-Cult 
Dead Gaze 
Toxie 
Parenthetical Girls 
Absolutely Free 
Sam Flax 
Idiot Glee 
Gold Bear 
The Loom","2013-03-16 11:00:00","2013-03-16 20:00:00","1704 E 5th St","Austin","TX","78702","http://austin2013.sched.org/event/3fcf8fd41fc42af1778b242af063a536","Party, Unofficial","http://www.imposemagazine.com/bytes/austin-imposition-2013"
"The Big One","1100 Warehouse","Do512 and Shiner Present The Big One! 
Featuring: 
The Polyphonic Spree 
Big Freedia 
Girl in a Coma 
Junius 
Brazos 
Ultimate Fakebook 
*Set times to come 
RSVP doesn't guarantee entry! Get there early! 
Cash bar","2013-03-16 11:00:00","2013-03-16 18:00:00","1100 E. 5th Street","Austin","TX","","http://austin2013.sched.org/event/26a2043993871cbb825978c2f5ce4486","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/the-big-one-2013-free-entry-w-rsvp-on-do512"
"Serpents and Snakes Records Showcase","Blackheart","First come, First Served 
Featuring: 
Toy 
Promised Land 
Kingston Springs 
Snowden 
Jamie N Commons 
Turbo Fruits 
Clear Plastic Masks 
The Weeks 
The Features 
& Special Guests!","2013-03-16 11:15:00","2013-03-16 17:30:00","86 Rainey St","","","","http://austin2013.sched.org/event/f2ee217b6a0a8a8d839486cc8627832a","Party, Unofficial","http://www.clashmusic.com/allsaints-sxsw"
"NotSXSW G&S Lounge Day Four","G&S Lounge","G&S Main Bar 
12pm: My Darling Clementine 
1pm: Freedy Johnston 
2pm: Will T Massey 
3pm: Melissa Ruth & The Likely Stories 
4pm: Rebekah Pulley & The Reluctant Prophets 
5pm: Zoe Muth 
6pm: T Jarrod Bonta & The AM Band 
7pm: Jim Stringer & The AM Band 
8pm: John Lilly 
9pm: Bill Kirchen 
10pm: Kristi Rose & Fats Kaplin 
11pm: HalleyAnna 
12am: James Hand 
1am: Beth Lee Band 
G&S Music Room 
11:30am: Jon Byrd 
12:30pm: Susan Herndon 
1:30pm: Todd May 
2:30pm: Matt Harlan 
3:30pm: Stuart Burns 
4:30pm: Leyla Fences 
5:30pm: Slaid Cleaves 
6:30pm: Psycho Blues: Quest For Nacken 
7pm: Gurf Morlix 
8pm: Blaze Foley: Duct Tape Messiah 
9pm: Grant Peeples 
10pm: Phil Lee 
11pm: Rod Picott 
12am: Michael Fracasso","2013-03-16 11:30:00","2013-03-16 02:00:00","2420 South 1st St","Austin","TX","78704","http://austin2013.sched.org/event/bcd90d115af4d7632bf336adfef48c6f","Party, Unofficial","na"
"Rolling Stone Rockroom","La Zona Rosa","Rolling Stone returns to Austin this year with our Live Rock Room day parties featuring some of the biggest names in town for SXSW. Curated by Rolling Stone editors, the set list features several bands taking over the Rock Room stage each day, along with the Peached Tortilla truck serving up good eats on Friday and our annual Saturday Rock & Roll BBQ set for Saturday. 
Featuring: 
Free Energy 
Gus + Scout 
Jake Bugg 
Lord Huron 
Surfer Blood 
DJ Small Change 
There will also be giveaways and activities for guests all day. 
Follow @RollingStone for a chance for guaranteed entry into the event. 
Free BBQ All day","2013-03-16 11:30:00","2013-03-16 17:00:00","612 W 4th St","","","","http://austin2013.sched.org/event/e597e8d42185dc84d1ea12f20ac2aaf4","Party, Unofficial","na"
"A.V. Club SXSW Party","Mohawk","It's that time of year, when we get ready to hitch our wagons to an airplane and head to Austin for the annual South By Southwest extravaganza. Which means it's also time to give those of you who are going the greatest gift of all: our yearly day party, called March Into Softness. As always, we're partnering up with our friends at Flowerbooking. It's free, as always, and all ages are welcome. Look for the House Of Vansﾋthe shoe guys are taking over the Mohawk all week. And oh, we've got some amazing bands. No lie.","2013-03-16 12:00:00","2013-03-16 18:00:00","912 Red River St","","","","http://austin2013.sched.org/event/19dd2319740fe6adc99c009a109b6c97","Party, Unofficial","na"
"Awnry Girl Productions Presents SXOB","The Whip In","Oskar Blues, the first brewery to put craft beer in a can, presents this outstanding SXSW Showcase featuring prominent up and coming artists from across the country. Two stages will run simultaneously both inside and out of the Whip In, the staple Austin locale. Come by and see us to celebrate great craft beer and notable artists at SXSW 2013! 
Outdoor Stage: 
12:00pm: Turn 4 
1:00pm: Aaron Lee 
2:00pm: Some Dark Holler 
3:00pm: Tim Easton 
4:00pm: Jami Lunde 
Indoor Stage: 
12:00pm: Stephen Doherty 
1:00pm: D. Henry Fenton 
2:00pm: Eric Straumanis 
3:00pm: Rebecca Loebe 
4:00pm: Erik The Viking","2013-03-16 12:00:00","2013-03-16 04:45:00","1950 IH35 South","Austin","TX","78704","http://austin2013.sched.org/event/3229d8ec3104faba4ebdf2421ea48918","Party, Unofficial","http://www.coloradomusicparty.com/"
"Beautiful Buzzz + Beagle Freedom Project Showcase","The Brew Exchange","This year, not only are we hand picking bands featured on the Beautiful Buzzz blog and DeliRadio music stations, we are also creating a showcase filled with some of the best new bands from across the globe. We are honored to be working with an amazing organization like the Beagle Freedom Project, and we can't wait to see all of your beautiful faces in Austin! 
This year we are going to feature 108 bands over 4 days and 4 nights at SXSW in Austin, TX!","2013-03-16 12:00:00","2013-03-16 02:00:00","706 W 6th St","Austin","TX","78701","http://austin2013.sched.org/event/949bb47f48b8c1045805a4ec77df308a","Party, Unofficial","na"
"Blackfinger Party (Hector Ward & The Big Time)","Molotov","Free with RSVP 
HWBT Productions brings you two days of big sticky Austin Texas bands with a dash of New Orleans and Chicago thrown into the bowl! 
Featuring: 
12:00pm: The Main Squeeze 
1:00pm: Quincy Rose Cooper Trio 
2:00pm: Rice Cracker 
3:00pm: Dirty Heat 
4:00pm: Jeff Lofton's Electric Thang 
5:00pm: Keith Moody Band 
6:00pm: The Leavers 
7:00pm: Fred Mitchim Project 
8:00pm: The LaRues 
9:00pm: Chesterfield 
10:00pm: <Smoke Break> 
11:00pm: Graham Wilkinson","2013-03-16 12:00:00","2013-03-16 00:00:00","719 West 6th Street","Austin","TX","78701","http://austin2013.sched.org/event/434e26ef005e9215906edea822d9ca5c","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/4th-annual-blackfinger-free-day-party-hosted-by-hector-ward-the-big-time-day-2-free-entry-w-rsvp-on-do512"
"BrooklynVegan Day Party","6th & Red River","Bands include METZ, Savages, King Tuff, Thermals, Shout Out Louds, Akron/Family, Orwells, Austra, Caveman, Lord Huron, Braids, Pallbearer, Robyn Hitchcock, Everything Everything & More! 
For more information, Visit http://www.brooklynvegan.com/sxsw/","2013-03-16 12:00:00","2013-03-16 18:00:00","603 Red River St","Austin","TX","78701","http://austin2013.sched.org/event/8ba2f5097a100534f286704c5b8af8d6","Party, Unofficial","na"
"Death Match (Converse + Thrasher Magazine)","Scoot Inn","Converse and Thrasher Magazine Present Death Match! 
Featuring: 
Outside Stage: 
12pm: Hatred Surge 
1pm: Powertrip 
2pm: Kadavar 
3pm: Black Breath 
4pm: Orange Goblin 
5pm: Clutch 
Inside Stage: 
12:30pm: Freedom Hawk 
1:30pm: Baptists 
2:30pm: Ancient Wisdom 
3:30pm: Royal Thunder 
4:30pm: Mammoth Grinder 
5:30pm: Iron Lung","2013-03-16 12:00:00","2013-03-16 18:00:00","1308 E 4th St","","","","http://austin2013.sched.org/event/48eddcadf56132a308d2f5b1aa0ad254","Party, Unofficial","na"
"Dub Frequency & Nylon","W Hotel Austin - Terrace",0,"2013-03-16 12:00:00","2013-03-16 20:00:00","200 Lavaca Street","Austin","TX","","http://austin2013.sched.org/event/a0927ed4231b30da38ef8f5901a798d7","Party, Unofficial","http://terraceatthew.virb.com/"
"Lucy's South by South Austin Fried Chicken Revival","Lucy's Fried Chicken","Featuring: 
12pm: Giulia Millanta 
1pm: ﾭ Leo Rondeau 
2pm: ﾭ Randy Weeks 
3pm: Ramsay Midwood 
4pm: ﾭ ﾭ Li'l Cap'n Travis 
5pm: Denny Freeman, John X. Reed, Rodney Craig, & Speedy Sparks","2013-03-16 12:00:00","2013-03-16 18:00:00","2218 College Ave","Austin","TX","78704","http://austin2013.sched.org/event/85f0d2e3df0521dec0d0fc13dc67456b","Party, Unofficial","na"
"March Into Softness (The A.V. Club)","Mohawk","It's that time of year, when we get ready to hitch our wagons to an airplane and head to Austin for the annual South By Southwest extravaganza. Which means it's also time to give those of you who are going the greatest gift of all: our yearly day party, called March Into Softness. As always, we're partnering up with our friends at Flowerbooking. It's free, as always, and all ages are welcome.  
Look for the House Of Vansﾗthe shoe guys are taking over the Mohawk all week. And oh, we've got some amazing bands. No lie. 
OUTSIDE 
12:00pm Balmorhea 
1:00pm Paws 
2:00pm METZ 
3:00pm The Thermals 
4:00pm Baths 
5:00pm Frightened Rabbit  
INSIDE 
12:15pm Valleys 
1:15pm Wild Belle 
2:15pm Houses 
3:15pm Fear Of Men 
4:15pm The Coup 
5:15pm Telekinesis","2013-03-16 12:00:00","2013-03-16 18:00:00","912 Red River St","","","","http://austin2013.sched.org/event/71bf2043f695e357fa6f0ecc84fd3f59","Party, Unofficial","na"
"MidCoast Takeover Day Four (Midwest Music Foundation)","Shangri-La","Free with RSVP 
This event promises four days of music, mayhem, and general debauchery ﾗ the definitive Midwestern musical throw down. MidCoast Takeover will showcase bands from Kansas City, Lawrence, and the Midwest region. 
Main Stage: 
12:00pm: The Ridges 
12:45pm: TBA 
1:30pm: Krief 
2:15pm: Amy Farrand 
3:00pm: Freedy Johnston 
3:45pm: Olassa 
4:30pm: Eyelit 
5:15pm: Spirit Is The Spirit 
6:00pm: Deco Auto 
6:45pm: Schwervon! 
7:30pm: Cadillac Flambe 
8:15pm: Sheﾒs A Keeper 
9:00pm: Cowboy Indian Bear 
9:45pm: The Latenight Callers 
10:30pm: Soft Reeds 
11:15pm: The Beautiful Bodies 
Acoustic Stage: 
1:15pm: Dolls On Fire 
2:00pm: Sheﾒs A Keeper 
2:45pm: Hidden Pictures 
3:30pm: Cadillac Flambe 
4:15pm: Quirk & Ruckus feat. Katy Guillen & Claire Adams 
5:00pm: Amy Farrand 
5:45pm: La Guerre 
6:30pm: Shane Sweeney 
7:15pm: Micah Schnabel","2013-03-16 12:00:00","2013-03-16 00:00:00","1016 E 6th St","Austin","TX","78702","http://austin2013.sched.org/event/4d291c59f2cd2d4083568c5d213aa0fc","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/midcoast-takeover-2013-day-four-free-w-rsvp-on-do512"
"Music for Listeners","The Flat Top Burger Shop","Music for Listeners are back for our fifth year of day parties and our second at the Flat Top Burger Shop. Please know that all shows are free, all ages and no RSVP or wristband is required. 
Artists include: 
Deer Vibes 
We Leave at Midnight  
The Blue Van 
K-X-P   
Eagulls 
The Hawks of Holy Rosary 
Tall Ships","2013-03-16 12:00:00","2013-03-16 19:00:00","1900 Manor Rd","Austin","TX","78722","http://austin2013.sched.org/event/2d7ff6463e31e79ced4b41d4dfc111e2","Party, Unofficial","na"
"NOLA x ATX: A Superbad-Get-Down & Crawfish Boil (Howlin Wolf and FunkyBatz)","Lucy's Retired Surfers Bar and Restraunt","Free with RSVP 
12:00pm: Matt Hubbard Trio 
1:00pm: Brownout 
2:15pm: Flyjack 
3:30pm: Monophonics 
5:00pm: Luke Winslow King 
6:30pm: HardProof Afrobeat 
8:00pm: Coyotes 
9:30pm: Mahayla 
11:00pm: Cardinal Sons 
12:30am: The Scorseses","2013-03-16 12:00:00","2013-03-16 02:00:00","506 West Ave.","Austin","TX","78701","http://austin2013.sched.org/event/522d5f5ea99ae2d19c9d3988c5cd65a8","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/nola-by-atx"
"NotSXSW Amelia's Day Four","Amelia's","12pm: Dayna Kurtz 
1pm: Phil Lee 
2pm: Rod Picott 
3pm: Jim Patton & Sherry Brokus 
4pm: Jon Byrd 
5pm: Freedy Johnston","2013-03-16 12:00:00","2013-03-16 18:00:00","2213 South 1st","Austin","TX","78704","http://austin2013.sched.org/event/54ba67298bba5fd88a22e504b5fbf298","Party, Unofficial","na"
